latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,
55.9227,-3.1288,74,0,GMT,GMT,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-11-06T09:00,7.4,89,5.7,0,98,40,1,39,8.5,40,148.2,60,1.5,58.5,9.4,54.4,222.2
2023-11-06T10:00,8.2,86,6,0,100,93,17,76,83.4,93,283.6,111,20.3,90.7,83.4,111,338.5
2023-11-06T11:00,9.2,81,6.1,0,100,127,26,101,95.7,127,378.1,137.7,28.2,109.5,95.7,137.7,410.1
2023-11-06T12:00,10,76,6.1,0,91,121,8,113,26.2,121,425.2,123,8.1,114.8,26.2,123,432.1
2023-11-06T13:00,10.7,75,6.4,0,88,177,71,106,234.4,177,421.6,169.2,67.9,101.3,234.4,169.2,403
2023-11-06T14:00,10.6,76,6.5,0,46,148,74,74,280.2,148,367.7,130.7,65.4,65.4,280.2,130.7,324.8
2023-11-06T15:00,10,80,6.6,0,47,118,71,47,370.2,118,267,89.6,53.9,35.7,370.2,89.6,202.8
2023-11-06T16:00,9.1,82,6.1,0,57,45,18,27,163.7,45,126.5,16.1,6.4,9.7,74,13.3,45.3
2023-11-06T17:00,8.9,83,6.1,0,84,2,0,2,0,2,12.7,0,0,0,0,0,0
2023-11-06T18:00,8.7,83,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T19:00,8.6,81,5.4,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T20:00,8,83,5.3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T21:00,8.4,83,5.6,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T22:00,8.6,83,5.9,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T23:00,8.2,86,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T00:00,8.4,86,6.1,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T01:00,7.9,88,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T02:00,7.7,88,5.9,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T03:00,7.9,87,5.9,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T04:00,7.6,87,5.6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T05:00,7,88,5.1,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T06:00,6.8,88,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T07:00,6.7,88,4.8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T08:00,6.4,88,4.6,0,36,3,0,3,0,3,21.7,8.7,0,8.7,0,2.3,62.7
2023-11-07T09:00,6.8,86,4.6,0,31,51,21,30,182.8,51,141.7,77.6,32,45.7,206.4,68.7,215.6
2023-11-07T10:00,7.6,82,4.7,0,34,97,48,49,241.4,97,277,116.2,57.5,58.7,241.4,116.2,331.8
2023-11-07T11:00,8.2,80,5,0,22,184,114,70,427.5,184,371.4,199.8,123.8,76,427.5,199.8,403.3
2023-11-07T12:00,8.9,76,4.9,0,25,247,172,75,572.5,247,418.5,251.1,174.8,76.2,572.5,251.1,425.4
2023-11-07T13:00,9.8,77,5.9,0,9,258,194,64,651.2,258,415,246.4,185.3,61.1,651.2,246.4,396.4
2023-11-07T14:00,9.9,75,5.7,0,14,211,147,64,567,211,361.1,186,129.6,56.4,567,186,318.3
2023-11-07T15:00,9.4,78,5.7,0,5,134,85,49,454.4,134,260.6,101,64.1,36.9,454.4,101,196.4
2023-11-07T16:00,8.5,80,5.3,0,2,54,30,24,279,54,120.2,17.6,9.8,7.8,112,14.1,39.1
2023-11-07T17:00,7.2,86,5.1,0,0,1,0,1,0,1,9.5,0,0,0,0,0,0
2023-11-07T18:00,6.8,88,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T19:00,6.5,88,4.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T20:00,6.3,89,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T21:00,6,89,4.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T22:00,5.8,89,4.1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07T23:00,5.6,89,3.9,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00,5.7,89,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T01:00,6.3,86,4.2,0,94,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T02:00,6.7,85,4.4,0,89,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T03:00,6.9,85,4.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T04:00,7.2,85,4.8,0,91,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T05:00,7.7,82,4.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T06:00,7.9,81,4.8,0.4,93,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T07:00,7.9,84,5.3,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T08:00,7.6,84,5.1,2.1,100,1,0,1,0,1,18.4,3.1,0,3.1,0,0.7,56.3
2023-11-08T09:00,8.4,83,5.6,0.3,100,18,0,18,0,18,135.2,27.8,0,27.8,0,24,209.1
2023-11-08T10:00,8.5,85,6.1,0.3,100,21,0,21,0,21,270.4,25.3,0,25.3,0,25.3,325.2
2023-11-08T11:00,9,80,5.7,0.1,49,83,23,60,87.9,83,364.8,90.3,25,65.3,87.9,90.3,396.7
2023-11-08T12:00,9.2,74,4.8,0,14,221,127,94,429.7,221,411.8,224.7,129.1,95.6,429.7,224.7,418.8
2023-11-08T13:00,9.7,71,4.8,0,8,253,193,60,658.6,253,408.4,241.5,184.2,57.3,658.6,241.5,389.8
2023-11-08T14:00,9.4,69,4,0,5,218,164,54,644.5,218,354.6,191.7,144.2,47.5,644.5,191.7,311.9
2023-11-08T15:00,9,66,3.1,0,21,145,103,42,564.6,145,254.2,108.5,77.1,31.4,564.6,108.5,190.2
2023-11-08T16:00,7.8,68,2.2,0,10,50,26,24,247.3,50,114,14.5,7.5,7,86.5,11.3,33.1
2023-11-08T17:00,7.2,73,2.6,0,25,1,0,1,0,1,6.5,0,0,0,0,0,0
2023-11-08T18:00,7,74,2.7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T19:00,6.7,76,2.7,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T20:00,6.4,77,2.6,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T21:00,6,79,2.7,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T22:00,5.8,82,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T23:00,5.6,85,3.2,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T00:00,5.2,86,3.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T01:00,5,84,2.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T02:00,4.8,83,2.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T03:00,4.5,83,1.9,0,17,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T04:00,4.3,84,1.8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T05:00,4.1,86,1.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T06:00,3.8,87,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T07:00,3.9,86,1.8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T08:00,3.9,86,1.7,0,10,2,1,1,18.4,2,15.2,6.6,3.3,3.3,37.8,1.3,50
2023-11-09T09:00,5,83,2.3,0,10,59,32,27,291.1,59,128.8,92.8,50.3,42.5,346.4,78,202.6
2023-11-09T10:00,6.3,79,3,0,50,148,97,51,512.4,148,263.9,178.7,117.1,61.6,512.4,178.7,318.6
2023-11-09T11:00,6.9,78,3.3,0,59,154,49,105,190.7,154,358.2,167.7,53.4,114.4,190.7,167.7,390.2
2023-11-09T12:00,7.7,72,3,0,100,189,95,94,326.8,189,405.3,192.2,96.6,95.6,326.8,192.2,412.3
2023-11-09T13:00,8.1,72,3.4,0,46,209,106,103,367.7,209,401.9,199.4,101.1,98.3,367.7,199.4,383.4
2023-11-09T14:00,8.1,71,3.2,0,22,182,112,70,448.3,182,348.3,159.7,98.3,61.4,448.3,159.7,305.6
2023-11-09T15:00,7.6,76,3.7,0,4,130,80,50,449.7,130,248.1,96.5,59.4,37.1,449.7,96.5,184.1
2023-11-09T16:00,4.5,87,2.5,0,18,49,27,22,262.5,49,108.1,12.3,6.8,5.5,77.9,9.3,27.2
2023-11-09T17:00,4.1,87,2.2,0,22,1,0,1,0,1,3.5,0,0,0,0,0,0
2023-11-09T18:00,3.7,89,2.1,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T19:00,3,91,1.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T20:00,2.6,91,1.3,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T21:00,2.2,91,0.9,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T22:00,1.7,91,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T23:00,1.4,91,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00,1.3,92,0.1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T01:00,0.7,92,-0.5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T02:00,1.1,93,0.1,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T03:00,2.5,91,1.1,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T04:00,2.1,93,1.1,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T05:00,2,95,1.2,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T06:00,1.9,96,1.3,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T07:00,1.4,96,0.8,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T08:00,1.1,94,0.3,0,80,2,0,2,0,2,12,7.3,0,7.3,0,1.2,43.7
2023-11-10T09:00,2.1,94,1.2,0,8,50,18,32,167.4,50,122.5,80.1,28.8,51.3,205,65.4,196.2
2023-11-10T10:00,3.9,87,2,0,3,147,96,51,520,147,257.5,178.2,116.4,61.8,520,178.2,312.2
2023-11-10T11:00,4.9,84,2.3,0,8,227,179,48,709.7,227,351.8,247.6,195.2,52.4,709.7,247.6,383.7
2023-11-10T12:00,5.5,80,2.3,0,11,264,211,53,737.8,264,398.9,268.6,214.7,53.9,737.8,268.6,405.9
2023-11-10T13:00,6.1,75,2,0,17,192,88,104,310.3,192,395.6,183,83.9,99.2,310.3,183,377.1
2023-11-10T14:00,6.3,74,1.9,0,4,178,92,86,375.1,178,342.1,155.8,80.5,75.3,375.1,155.8,299.5
2023-11-10T15:00,6.2,74,2,0,40,138,97,41,559.1,138,242,101.6,71.4,30.2,559.1,101.6,178.2
2023-11-10T16:00,5.3,76,1.4,0,68,42,21,21,208.7,42,102.2,8.8,4.4,4.4,50.6,6.4,21.4
2023-11-10T17:00,5.3,78,1.8,0.6,36,0,0,0,0,0,0.6,0,0,0,0,0,0
2023-11-10T18:00,4.9,84,2.3,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T19:00,4.5,87,2.5,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T20:00,4.2,88,2.5,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T21:00,4.4,88,2.6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T22:00,4.7,87,2.8,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T23:00,4.9,86,2.7,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T00:00,4.9,85,2.6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T01:00,4.7,87,2.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T02:00,4.5,87,2.5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T03:00,4.1,87,2.2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T04:00,4,87,2.1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T05:00,3.7,88,1.8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T06:00,3.7,88,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T07:00,4.1,87,2.1,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T08:00,3.9,86,1.9,0,19,1,0,1,0,1,8.8,4.2,0,4.2,0,0.5,37.5
2023-11-11T09:00,4.6,87,2.5,0,4,51,27,24,256.8,51,116.3,83.3,44.1,39.2,324.1,66,190
2023-11-11T10:00,5.5,88,3.6,0,1,145,103,42,572.2,145,251.2,176.6,125.4,51.1,572.2,176.6,305.9
2023-11-11T11:00,6.5,84,4,0,8,220,172,48,694.8,220,345.5,240.3,187.9,52.4,694.8,240.3,377.4
2023-11-11T12:00,7.1,82,4.2,0,15,256,202,54,718,256,392.6,260.6,205.6,55,718,260.6,399.6
2023-11-11T13:00,8,78,4.4,0,0,256,206,50,738.3,256,389.4,243.9,196.3,47.6,738.3,243.9,371
2023-11-11T14:00,8,77,4.2,0,0,215,169,46,701.9,215,336,187.8,147.6,40.2,701.9,187.8,293.5
2023-11-11T15:00,7.1,85,4.8,0,0,135,96,39,567.3,135,236.1,98.5,70.1,28.5,567.3,98.5,172.4
2023-11-11T16:00,6.6,82,3.8,0,0,45,26,19,264.1,45,96.6,7.4,4.3,3.1,49.1,5.2,15.9
2023-11-11T17:00,3.7,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T18:00,2.6,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T19:00,1.8,90,0.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T20:00,1.7,91,0.4,0,17,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T21:00,1,90,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T22:00,0.9,91,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T23:00,0.5,90,-0.9,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00,-0.2,90,-1.7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T01:00,0.8,86,-1.3,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T02:00,1.1,86,-1.1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T03:00,1.5,84,-0.9,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T04:00,3.2,79,-0.1,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T05:00,2.5,81,-0.4,0,33,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T06:00,-0.2,89,-1.8,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T07:00,0.6,88,-1.2,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T08:00,1,87,-0.9,0,7,1,0,1,0,1,5.8,5.5,0,5.5,0,0.5,31.4
2023-11-12T09:00,3.3,85,1,0,4,49,27,22,262.7,49,110.1,81.8,45.1,36.7,342.3,62.8,183.8
2023-11-12T10:00,5.2,86,3.1,0,3,135,90,45,512.8,135,245,165.1,110.1,55,512.8,165.1,299.7
2023-11-12T11:00,6.6,86,4.5,0,6,207,148,59,609.1,207,339.3,226.5,161.9,64.6,609.1,226.5,371.2
2023-11-12T12:00,7.4,83,4.7,0,13,243,180,63,650.3,243,386.4,247.4,183.3,64.1,650.3,247.4,393.5
2023-11-12T13:00,7.6,82,4.6,0,2,251,196,55,713.9,251,383.3,239,186.6,52.4,713.9,239,365
2023-11-12T14:00,7.4,81,4.3,0,4,211,164,47,693.6,211,330.1,183.9,142.9,41,693.6,183.9,287.7
2023-11-12T15:00,7,82,4.1,0,32,132,93,39,563.5,132,230.4,95.5,67.3,28.2,563.5,95.5,166.8
2023-11-12T16:00,6.3,82,3.4,0,60,36,15,21,155.7,36,91.1,4.2,1.7,2.4,19.9,2.8,10.5
2023-11-12T17:00,6.5,81,3.4,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T18:00,6.6,82,3.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T19:00,6.8,83,4.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T20:00,7,83,4.3,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T21:00,7.2,83,4.5,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T22:00,7.1,85,4.8,0.1,82,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T23:00,7,86,4.9,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T00:00,6.7,90,5.1,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T01:00,6.7,90,5.3,0,34,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T02:00,6.4,91,5.1,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T03:00,6.6,91,5.3,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T04:00,7.1,91,5.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T05:00,7.3,91,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T06:00,7.1,91,5.8,0.1,93,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T07:00,7.5,89,5.9,0.4,94,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T08:00,7.4,88,5.6,2.2,91,0,0,0,0,0,2.7,0,0,0,0,0,25.5
2023-11-13T09:00,7.4,89,5.7,2.7,100,4,0,4,0,4,104.1,6.8,0,6.8,0,5.1,177.7
2023-11-13T10:00,7.4,89,5.6,4.8,100,4,0,4,0,4,238.9,4.9,0,4.9,0,4.9,293.6
2023-11-13T11:00,7.7,89,5.9,2.2,100,18,0,18,0,18,333.2,19.7,0,19.7,0,19.7,365.1
2023-11-13T12:00,8.3,88,6.4,0.1,100,34,0,34,0,34,380.4,34.6,0,34.6,0,34.6,387.5
2023-11-13T13:00,9.8,89,8,0,42,196,102,94,377.5,196,377.4,186.5,97.1,89.5,377.5,186.5,359.2
2023-11-13T14:00,9.7,88,7.8,0.1,78,160,86,74,370.3,160,324.4,139.1,74.8,64.3,370.3,139.1,282
2023-11-13T15:00,9.2,93,8.2,0,100,40,0,40,0,40,224.9,28.7,0,28.7,0,28.7,161.3
2023-11-13T16:00,8.5,94,7.5,0,100,8,2,6,21.2,8,85.7,0.5,0.1,0.4,1.4,0.3,5.3
2023-11-13T17:00,8.1,90,6.5,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T18:00,7.8,91,6.4,1,100,0,0,0,0,0,0,0,0,0,0,0,0
